;AA_ELEICAO;NR_ZONA;NR_SECAO;CD_TIPO_SECAO_AGREGADA;DS_TIPO_SECAO_AGREGADA;NR_LOCAL_VOTACAO;NM_LOCAL_VOTACAO;CD_TIPO_LOCAL;DS_TIPO_LOCAL;DS_ENDERECO;NM_BAIRRO;NR_CEP;NR_LATITUDE;NR_LONGITUDE;CD_SITU_LOCAL_VOTACAO;DS_SITU_LOCAL_VOTACAO;CD_SITU_ZONA;DS_SITU_ZONA;CD_SITU_SECAO;DS_SITU_SECAO;CD_SITU_LOCALIDADE;DS_SITU_LOCALIDADE;CD_SITU_SECAO_ACESSIBILIDADE;DS_SITU_SECAO_ACESSIBILIDADE;QT_ELEITOR;QT_ELEITOR_ELEICAO
1330;2020;284;47;3;Distribuída de ofício;1058;EMEB. VIRIATO CORREIA;1;Convencional;RUA BRASIL, 430;RUDGE RAMOS;9627000;-23,6605931;-46,5641251;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;342;0
1331;2020;284;105;1;Principal;1090;EE. PROF. JORGE RAHME;1;Convencional;AV. DO TABOÃO, 3550;TABOÃO;9656000;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;338;403
1332;2020;174;134;1;Principal;1163;EE PROF CARLOS PEZZOLO;1;Convencional;RUA TIRADENTES, 1755;SANTA TEREZINHA;9781220;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;280;403
1333;2020;409;49;1;Principal;1058;EEPSG DR. ADAIL LUIZ MULLER;1;Convencional;R MATEOS DEMARCHI, 181 - DEMARCHI;JARDIM DAS QUATRO MARIAS;9820270;-23,740164;-46,5557;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;353;421
1334;2020;414;99;3;Distribuída de ofício;1082;EMEB. MARIA ADELAIDE;1;Convencional;AVENIDA SENADOR FLÁQUER, 979;VILA EUCLIDES;9725443;-23,70089249;-46,56042605;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;360;0
1335;2020;409;326;1;Principal;1333;EM. NATALINA CUZZIOL FERRO;1;Convencional;RUA SALIM MAHFOUD, 965;PARQUE TERRA NOVA I I;9820780;-23,7490389;-46,5490682;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;376;405
1336;2020;283;177;1;Principal;1198;EMEB. PROFª PEDRA DE CARVALHO;1;Convencional;RUA CARLOS AYRES, 400;JARDIM VERA CRUZ;9860065;-23,70257889;-46,57808385;5;BLOQUEADO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;329;329
1337;2020;283;255;3;Distribuída de ofício;1082;EE. ENGENHEIRO FRANCISCO PRESTES MAIA;1;Convencional;AVENIDA ÁLVARO GUIMARÃES, 350;PLANALTO;9890001;-23,69373327;-46,56814652;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;361;0
1338;2020;174;365;1;Principal;2089;EMEB PROFA MARINEIDA MENEGHELLI DE LUCCA;1;Convencional;AVENIDA DOM PEDRO DE ALCÂNTARA, 235;VILA SÃO PEDRO;9784000;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;292;414
1339;2020;409;131;1;Principal;1147;EE. DR. JOSÉ GONÇALVES DE ANDRADE FIGUEIRA;1;Convencional;RUA FERNANDO PESSOA, 192 - BATISTINI;JARDIM DA REPRESA;9844390;-23,7700674;-46,597488;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;306;385
1340;2020;174;485;3;Distribuída de ofício;1244;EMEB EUCLIDES DA CUNHA;1;Convencional;RUA JOSE FIUZA DA ROCHA, 48;VILA SAO JOSÉ;9790445;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;246;0
1341;2020;409;88;1;Principal;1090;EE. ANTONIO CAPUTO;1;Convencional;RUA MARCILIO CONRADO, 280 - RIACHO GRANDE;RIO GRANDE;9830290;-23,7817126;-46,5304343;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;331;382
1342;2020;283;284;3;Distribuída de ofício;1112;EMEB. PROFª SYLVIA MARILENA FANTACINI ZANETTI;1;Convencional;RUA SILAS DE OLIVEIRA, 92;CHÁCARA SERGIPE;9894050;-23,67899101;-46,57772253;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;314;0
1343;2020;284;232;1;Principal;1244;EMEB GONÇALVES DIAS;1;Convencional;RUA GRA BRETANHA 250;TABOÃO;9667030;-23,6617988;-46,6095721;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;393;393
1344;2020;174;163;1;Principal;1210;EE METALURGICO LUIS DOS SANTOS;1;Convencional;RUA PRIMO BECHELLI, 133;MONTANHÃO;9791620;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;317;414
1345;2020;174;355;1;Principal;2054;EM OLEGARIO JOSÉ GODOI;1;Convencional;RUA TIRADENTES, 1913;SANTA TEREZINHA;9781220;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;329;419
1346;2020;174;113;1;Principal;1163;EE PROF CARLOS PEZZOLO;1;Convencional;RUA TIRADENTES, 1755;SANTA TEREZINHA;9781220;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;279;403
1347;2020;174;314;1;Principal;2038;EMEB IRMÃ ODETE MARIA RAMOS PINTO;1;Convencional;RUA DA COMUNIDADE, 100 A 160;VILA SÃO PEDRO;9784145;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;285;401
1348;2020;174;15;1;Principal;1066;FACULDADE SAO BERNARDO - FASB;1;Convencional;RUA JOÃO PESSOA, 601;CENTRO;9715020;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;268;397
1349;2020;174;352;3;Distribuída de ofício;2097;EMEB MARCOS JOSÉ RIBEIRO;1;Convencional;RUA FRANCISCO TOSI, 225;FERRAZÓPOLIS;9790320;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;244;0
1350;2020;296;38;1;Principal;1040;EE. MIZUHO;1;Convencional;ESTRADA DO COOPERATIVA, 575;JARDIM FEI MIZUHO;9850480;-23,7226764;-46,5856822;5;BLOQUEADO;1;ATIVO;1;ATIVO;1;ATIVO;1;Com acessibilidade;397;397
1351;2020;174;471;3;Distribuída de ofício;1970;EMEB PROFA ERMINIA PAGGI;1;Convencional;RUA MARISA PRADO, 166;JARDIM PALERMO;9780410;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;298;0
1352;2020;409;151;1;Principal;1171;EE. AYRTON SENNA DA SILVA;1;Convencional;R SALIM MAHFOUD, S/N;PARQUE TERRA NOVA I I;9820780;-23,7483238;-46,5490969;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;367;408
1353;2020;414;209;1;Principal;1171;EMEB. PROFA. JANETE MALLY BETTI SIMÕES;1;Convencional;RUA DOS VIANAS,S/N;JARDIM INDUSTRIAL;9760000;-23,70790356;-46,52182882;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;1;Com acessibilidade;303;431
1354;2020;414;187;1;Principal;1120;EMEB. ANA HENRIQUETA CLARK MARIM;1;Convencional;RUA DOS VIANAS, 3590;JARDIM INDUSTRIAL;9761000;-23,70732549;-46,52108597;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;1;Com acessibilidade;280;397
1355;2020;296;267;1;Principal;1074;EE. DOUTOR JOÃO FIRMINO CORREIA DE ARAÚJO;1;Convencional;RUA MARIA  AZEVEDO FLORENCE, 233;VILA CLARAVAL;9811050;-23,7248032;-46,5673258;5;BLOQUEADO;1;ATIVO;1;ATIVO;1;ATIVO;1;Com acessibilidade;382;382
1356;2020;409;277;3;Distribuída de ofício;1074;EE. DR. FRANCISCO EMYGDIO PEREIRA NETO;1;Convencional; R ARMANDO BACKX, 441 - DEMARCHI   ;JARDIM DAS ACÁCIAS;9811410;-23,7290928;-46,555254;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;339;0
1357;2020;283;270;1;Principal;1295;EE. PROFª ANÉSIA LOUREIRO GAMA;1;Convencional;RUA EDUARDO DE OLIVEIRA, 35;JARDIM SILVESTRE;9608010;-23,67455564;-46,56157666;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;1;Com acessibilidade;342;415
1358;2020;174;381;1;Principal;2100;EE MAURICIO DE CASTRO (ANTIGA EE SÃO PEDRO);1;Convencional;RUA DO OLEODUTO S/N;VILA SÃO PEDRO;9784050;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;292;396
1359;2020;283;119;1;Principal;1139;EMEB. PROFª MARIA JUSTINA DE CAMARGO;1;Convencional;RUA ANTONIO PEREIRA DE MATOS, 100;JARDIM VERA CRUZ;9860040;-23,69886241;-46,58042219;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;1;Com acessibilidade;314;421
1360;2020;174;341;1;Principal;2054;EM OLEGARIO JOSÉ GODOI;1;Convencional;RUA TIRADENTES, 1913;SANTA TEREZINHA;9781220;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;305;419
1361;2020;296;406;1;Principal;1465;EMEB. MARCOS ROGÉRIO DA ROSA;1;Convencional;ESTRADA DOS CASA, 3681;JARDIM DO LAGO;9840000;-23,7421503;-46,5761706;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;374;397
1362;2020;409;41;3;Distribuída de ofício;1040;EE. FRANCISCO CRISTIANO LIMA DE FREITAS;1;Convencional;ESTRADA DO PONEY CLUB, S/N - JD. DAS ORQUÍDEAS;ALVARENGA;9853005;-23,750671;-46,5998315;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;343;0
1363;2020;283;124;1;Principal;1147;EE. PROFª JULIETA VIANA SIMÕES DE SANT'ANNA;1;Convencional;AVENIDA ROSA AIZEMBERG, 680;VILA ROSA;9862305;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;392;437
1364;2020;174;330;1;Principal;2038;EMEB IRMÃ ODETE MARIA RAMOS PINTO;1;Convencional;RUA DA COMUNIDADE, 100 A 160;VILA SÃO PEDRO;9784145;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;289;401
1365;2020;414;192;1;Principal;1147;COLÉGIO PARAÍSO;1;Convencional;RUA AMPARO, 322;VILA BAETA NEVES;9751350;-23,69354136;-46,54526005;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;1;Com acessibilidade;319;319
1366;2020;174;110;1;Principal;1155;EE JORNALISTA VLADIMIR HERZOG;1;Convencional;RUA DO CRUZEIRO, 262;VILA DUSI;9725310;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;277;419
1367;2020;174;157;1;Principal;1228;EE PROFA NAIL FRANCO DE MELO BONI;1;Convencional;RUA DA EDUCAÇÃO, 15;VILA ESPERANCA;9780000;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;268;386
1368;2020;414;217;1;Principal;1139;INBM. INSTITUTO DE ENSINO BARÃO DE MAUÁ;1;Convencional;AVENIDA SENADOR FLÁQUER, 555;VILA EUCLIDES;9725442;-23,6977748;-46,55932775;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;1;Com acessibilidade;339;339
1369;2020;284;177;1;Principal;1066;EE. PROF. AMADEU OLIVÉRIO;1;Convencional;RUA ITAÚNA, 66;VILA VIVALDI;9616070;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;337;426
1370;2020;409;198;1;Principal;1112;EE. PROF. JOSÉ JORGE DO AMARAL;1;Convencional;RUA FRANCISCO MARIOTTO, 99 - RIACHO GRANDE;JARDIM BROOKLIN;9831440;-23,793713;-46,5389224;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;324;381
1371;2020;174;53;1;Principal;1104;EE PROFA MARIA CRISTINA SCHIMIDT MIRANDA;1;Convencional;RUA ABRAMO LUCHESI, 12;JARDIM LEBLON;9781030;-1,0;-1,0;5;BLOQUEADO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;248;403
1372;2020;296;85;1;Principal;1090;EE. PROF JOAO BATISTA BERNARDES;1;Convencional;RUA JOAO XXIII, 340;JARDIM NAZARETH;9851630;-23,7149755;-46,5938781;5;BLOQUEADO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;379;405
1373;2020;174;97;1;Principal;1139;EMEB MARIO MARTINS DE ALMEIDA;1;Convencional;RUA SÃO JOÃO, 133;JARDIM SÃO PAULO;9715240;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;271;429
1374;2020;283;300;1;Principal;1198;EMEB. PROFª PEDRA DE CARVALHO;1;Convencional;RUA CARLOS AYRES, 400;JARDIM VERA CRUZ;9860065;-23,70257889;-46,57808385;5;BLOQUEADO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;330;330
1375;2020;414;72;3;Distribuída de ofício;1058;EMEB. GOFREDO TEIXEIRA DA SILVA TELLES;1;Convencional;RUA GIACINTO TOGNATO, 1672;VILA BAETA NEVES;9760372;-23,69989093;-46,53599848;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;1;Com acessibilidade;290;0
1376;2020;296;203;1;Principal;1040;EE. MIZUHO;1;Convencional;ESTRADA DO COOPERATIVA, 575;JARDIM FEI MIZUHO;9850480;-23,7226764;-46,5856822;5;BLOQUEADO;1;ATIVO;1;ATIVO;1;ATIVO;1;Com acessibilidade;392;392
1377;2020;296;434;1;Principal;1457;EE. REVERENDO OMAR DAIBERT;1;Convencional;RUA LEONARDO MARTINS NETO, 41;VILA CRUZEIRO;9850020;-23,7318251;-46,5722542;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;371;398
1378;2020;174;73;1;Principal;1198;EMEB PROF NILO CAMPOS GOMES;1;Convencional;RUA FLORA BULCÃO L. VERTEMATE, 160;JARDIM SILVINA;9791180;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;273;409
1379;2020;174;269;1;Principal;1937;EMEB EDSON DANILO DOTTO;1;Convencional;AVENIDA PEDRO MENDES, 1875;PARQUE SELETA;9791530;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;315;425
1380;2020;174;495;1;Principal;2119;COLÉGIO ADVENTISTA DE SÃO BERNARDO DO CAMPO;1;Convencional;RUA JOÃO PESSOA, 59;CENTRO;9715000;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;1;Com acessibilidade;30;60
1381;2020;409;20;1;Principal;1031;EE. PROF. JACOB CASSEB;1;Convencional;ESTRADA DA CAMA PATENTE, 200;ALVARENGA;9842100;-23,7410473;-46,5960142;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;321;383
1382;2020;283;153;1;Principal;1171;EE. WALLACE COCKRANE SIMONSEN;1;Convencional;RUA TASMAN, 449;JARDIM DO MAR;9750360;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;254;438
1383;2020;174;205;1;Principal;1236;EE PROF CELIO LUIZ NEGRINI;1;Convencional;ESTRADA DA PEDRA BRANCA, S/N;AREIÃO;9792000;-1,0;-1,0;5;BLOQUEADO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;303;417
1384;2020;174;117;3;Distribuída de ofício;1015;EE MARIA IRACEMA MUNHOZ;1;Convencional;RUA MARECHAL RONDON, 100;CENTRO;9720120;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;226;0
1385;2020;284;157;1;Principal;1112;EMEB. ESCRITOR JÚLIO ATLAS;1;Convencional;RUA FRANCISCO ALVES, 1301;PAULICÉIA;9692100;-23,6664654;-46,5919171;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;1;Com acessibilidade;381;382
1386;2020;284;161;1;Principal;1112;EMEB. ESCRITOR JÚLIO ATLAS;1;Convencional;RUA FRANCISCO ALVES, 1301;PAULICÉIA;9692100;-23,6664654;-46,5919171;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;335;420
1387;2020;174;343;1;Principal;2062;EMEB RUI BARBOSA;1;Convencional;RUA BRAGA, 20;VILA LUSITÂNIA;9725160;-1,0;-1,0;5;BLOQUEADO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;339;378
1388;2020;174;350;1;Principal;2089;EMEB PROFA MARINEIDA MENEGHELLI DE LUCCA;1;Convencional;AVENIDA DOM PEDRO DE ALCÂNTARA, 235;VILA SÃO PEDRO;9784000;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;323;413
1389;2020;409;29;1;Principal;1040;EE. FRANCISCO CRISTIANO LIMA DE FREITAS;1;Convencional;ESTRADA DO PONEY CLUB, S/N - JD. DAS ORQUÍDEAS;ALVARENGA;9853005;-23,750671;-46,5998315;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;346;402
1390;2020;409;147;1;Principal;1163;EE. PROFª MARISTELA VIEIRA;1;Convencional;RUA PARAGUAÇU, 240 - ALVARENGA;JARDIM THELMA;9850700;-23,7354238;-46,5901213;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;348;384
1391;2020;284;15;3;Distribuída de ofício;1023;EE. PROFA. CYNIRA PIRES SANTOS;1;Convencional;RUA ÂNGELA THOMÉ, 134;RUDGE RAMOS;9624070;-23,6552837;-46,5730228;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;348;0
1392;2020;409;254;1;Principal;1180;EM. JOSÉ IBIAPINO FRANKLIN;1;Convencional;RUA EDMUNDO DOS SANTOS, 14 - NUCLEO STA CRUZ;SANTA CRUZ;9835563;-23,8442335;-46,5989574;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;346;400
1393;2020;409;35;1;Principal;1040;EE. FRANCISCO CRISTIANO LIMA DE FREITAS;1;Convencional;ESTRADA DO PONEY CLUB, S/N - JD. DAS ORQUÍDEAS;ALVARENGA;9853005;-23,750671;-46,5998315;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;349;400
1394;2020;296;196;3;Distribuída de ofício;1066;EMEB. LOPES TROVÃO;1;Convencional;RUA AUSTRÁLIA, 120;JARDIM SANTO IGNÁCIO;9861390;-23,7063119;-46,5857767;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;1;Com acessibilidade;257;0
1395;2020;174;512;3;Distribuída de ofício;2089;EMEB PROFA MARINEIDA MENEGHELLI DE LUCCA;1;Convencional;AVENIDA DOM PEDRO DE ALCÂNTARA, 235;VILA SÃO PEDRO;9784000;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;296;0
1396;2020;174;346;1;Principal;2089;EMEB PROFA MARINEIDA MENEGHELLI DE LUCCA;1;Convencional;AVENIDA DOM PEDRO DE ALCÂNTARA, 235;VILA SÃO PEDRO;9784000;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;315;413
1397;2020;174;452;3;Distribuída de ofício;1201;EMEB ANTONIO DE LIMA;1;Convencional;RUA DOM FERNANDO MASCARENHAS, 100;JARDIM SILVINA;9791020;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;288;0
1398;2020;283;120;1;Principal;1139;EMEB. PROFª MARIA JUSTINA DE CAMARGO;1;Convencional;RUA ANTONIO PEREIRA DE MATOS, 100;JARDIM VERA CRUZ;9860040;-23,69886241;-46,58042219;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;1;Com acessibilidade;312;421
1399;2020;174;326;1;Principal;2046;COLÉGIO COC;1;Convencional;AVENIDA FRANCISCO PRESTES MAIA, 116;CENTRO;9770000;-1,0;-1,0;5;BLOQUEADO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;319;406
1400;2020;296;52;1;Principal;1058;EE. PROFª. MARIA OSÓRIO TEIXEIRA;1;Convencional;RUA JOSE DIAS DONADELLI, 567;JARDIM BELITA;9851180;-23,7160163;-46,5891974;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;1;Com acessibilidade;359;410
1401;2020;296;457;3;Distribuída de ofício;1341;EE. PROFª. NEUSA FIGUEIREDO MARÇAL;1;Convencional;RUA LÚCIA ZINCAGLIA , 401;VILA EURO;9810800;-23,71691;-46,572023;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;366;0
1402;2020;174;189;1;Principal;1953;EMEB MAURICIO CAETANO DE CASTRO;1;Convencional;RUA FIORAVANTE BORIN, 66;JARDIM YRAJÁ;9781420;-1,0;-1,0;5;BLOQUEADO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;266;374
1403;2020;414;78;1;Principal;1066;EE. PROF. CLÓVIS DE LUCCA;1;Convencional;RUA DOS VIANAS, 1915;JARDIM FARINA;9760510;-23,70438388;-46,53555858;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;1;Com acessibilidade;391;422
1404;2020;414;66;1;Principal;1058;EMEB. GOFREDO TEIXEIRA DA SILVA TELLES;1;Convencional;RUA GIACINTO TOGNATO, 1672;VILA BAETA NEVES;9760372;-23,69989093;-46,53599848;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;1;Com acessibilidade;292;433
1405;2020;296;12;1;Principal;1023;EE. SENADOR ROBERT KENNEDY;1;Convencional;RUA NILO PEÇANHA, 200;VILA LUCIA;9810580;-23,7218423;-46,5690668;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;1;Com acessibilidade;328;390
1406;2020;283;175;1;Principal;1198;EMEB. PROFª PEDRA DE CARVALHO;1;Convencional;RUA CARLOS AYRES, 400;JARDIM VERA CRUZ;9860065;-23,70257889;-46,57808385;5;BLOQUEADO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;330;330
1407;2020;284;96;1;Principal;1082;EE. DR. FAUSTO CARDOSO FIGUEIRA DE MELLO;1;Convencional;RUA FRANCISCO ALVES, 580;PAULICÉIA;9692000;-23,6691883;-46,5855106;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;351;419
1408;2020;283;68;1;Principal;1082;EE. ENGENHEIRO FRANCISCO PRESTES MAIA;1;Convencional;AVENIDA ÁLVARO GUIMARÃES, 350;PLANALTO;9890001;-23,69373327;-46,56814652;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;359;437
1409;2020;174;233;1;Principal;1945;EMEB HYGINO BAPTISTA DE LIMA;1;Convencional;RUA ABRAMO LUCHESI, 06;JARDIM LEBLON;9781030;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;261;363
1410;2020;284;40;1;Principal;1031;EE. LAURO GOMES DE ALMEIDA;1;Convencional;RUA GAL. CRAVEIRO LOPES, 110;VILA CAMARGO;9634010;-23,6523798;-46,5684551;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;244;352
1411;2020;414;77;1;Principal;1066;EE. PROF. CLÓVIS DE LUCCA;1;Convencional;RUA DOS VIANAS, 1915;JARDIM FARINA;9760510;-23,70438388;-46,53555858;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;1;Com acessibilidade;392;422
1412;2020;174;313;1;Principal;2054;EM OLEGARIO JOSÉ GODOI;1;Convencional;RUA TIRADENTES, 1913;SANTA TEREZINHA;9781220;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;290;420
1413;2020;409;242;1;Principal;1023;EM. MARIA ROSA BARBOSA;1;Convencional;ESTRADA DOS ALVARENGA, 1099;ALVARENGA;9850550;-23,7338127;-46,5791328;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;343;407
1414;2020;283;363;1;Principal;1279;IMS. INSTITUTO METODISTA DE ENSINO SUPERIOR;1;Convencional;AVENIDA DOM JAIME DE BARROS CÂMARA, 1000;PLANALTO;9895400;-23,70734066;-46,57118281;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;1;Com acessibilidade;383;444
1415;2020;296;319;1;Principal;1317;EE. PROFª. CLARICE MAGALHÃES CASTRO;1;Convencional;AVENIDA SENADOR RICARDO BATISTA, 355;VILA SIMONE;9812510;-23,7230059;-46,5725757;5;BLOQUEADO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;384;384
1416;2020;296;364;3;Distribuída de ofício;1309;EE. MÁRIO FRANCISCON;1;Convencional;ESTRADA DOS CASAS, 2650;JARDIM DO LAGO;9840000;-23,7415348;-46,576312;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;360;0
1417;2020;283;330;1;Principal;1341;COLÉGIO DARWIN (ANTIGO COLÉGIO ANCHIETA);1;Convencional;AV. SENADOR VERGUEIRO, 505;JARDIM DO MAR;9750000;-23,68993776;-46,55289139;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;1;Com acessibilidade;403;465
1418;2020;174;476;3;Distribuída de ofício;1031;COLÉGIO BOM JESUS SÃO JOSÉ;1;Convencional;RUA DOUTOR FLAQUER, 335;CENTRO;9710180;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;293;0
1419;2020;174;10;1;Principal;1031;COLÉGIO BOM JESUS SÃO JOSÉ;1;Convencional;RUA DOUTOR FLAQUER, 335;CENTRO;9710180;-1,0;-1,0;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;267;391
1420;2020;174;20;1;Principal;1058;EE JOAO RAMALHO;1;Convencional;RUA JOSE BONIFACIO, 102;CENTRO;9721160;-1,0;-1,0;5;BLOQUEADO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;268;416
1421;2020;296;7;1;Principal;1015;EMEB.  ESTUDANTE FLAMÍNIO ARAÚJO DE CASTRO RANGEL;1;Convencional;RUA ASSUNÇÃO, 176;VILA MARCHI;9810410;-23,721102;-46,5611371;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;1;Com acessibilidade;361;399
